sid,real,predict,prob,flag
2010060030006,0,0,0.9727612234,0
2010073060004,1,0,0.7800343676,2
2010101010010,0,0,0.9085645661,0
2010124010020,0,0,0.8828377262,0
2010021020010,0,0,0.9189307074,0
2903004001,0,0,0.9677241174,0
2902104028,0,0,0.9686217215,0
2010071050021,0,0,0.9851672847,0
2010013090015,0,0,0.9057687261,0
2906007027,0,0,0.8504520563,0
2010060070033,0,0,0.910204629,0
2911102003,0,0,0.963105349,0
2010060020003,0,0,0.9584281755,0
2010111010012,0,0,0.9848575191,0
2903203012,0,0,0.9799210401,0
2010131030027,0,0,0.8773767673,0
2010126010027,0,0,0.9034020528,0
2010001040005,0,0,0.8968882895,0
2010030010022,0,0,0.9784927911,0
2902101022,0,0,0.9403824013,0
2010080020022,0,0,0.9825776552,0
2010021040032,0,0,0.9813841481,0
2010101010020,0,0,0.8719853008,0
2010021060006,0,0,0.9481899096,0
2010071040028,0,0,0.966724816,0
2912401028,0,0,0.6945497781,0
2903101029,0,0,0.937316188,0
2908403010,0,0,0.9847372168,0
2010060020028,0,0,0.8737702694,0
2901203002,0,0,0.9813272482,0
2903103006,0,0,0.8414295648,0
2910102024,0,0,0.9221607295,0
2010054040020,0,0,0.982779184,0
2010030050007,0,0,0.9599013632,0
2902105006,0,0,0.9660251888,0
2010080020027,0,0,0.8875874436,0
2906303030,0,0,0.9158281694,0
2904204021,0,0,0.7550363519,0
2913201019,0,0,0.7898282276,0
2010042050003,0,0,0.9560957711,0
2010071060017,0,0,0.9476358766,0
2010020010005,1,0,0.9120511926,2
2903202002,0,0,0.969862864,0
2909202016,1,0,0.6684510267,2
2010082020011,0,0,0.9849292968,0
2902105011,0,0,0.9839817342,0
2912801005,0,0,0.9095980419,0
2904203011,0,0,0.8504114111,0
2901203003,1,0,0.6154394551,2
2010080090009,0,0,0.8320568872,0
2010032010006,1,0,0.9062845562,2
2908001019,0,0,0.8741518159,0
2010053020028,0,0,0.974166956,0
2010013030023,0,0,0.9041162075,0
2010124010008,0,0,0.9276787926,0
2010080090015,0,0,0.9133557816,0
2913101030,0,0,0.7898282276,0
2901201028,1,0,0.5169084508,2
2010063050010,0,0,0.8750576132,0
2010084020015,0,0,0.9271446624,0
2010033030030,0,0,0.964684814,0
2010060040004,0,0,0.8277603773,0
2904202008,0,0,0.9385589878,0
2010073020030,0,0,0.9258537191,0
2010043010015,0,0,0.8819864629,0
2010053010001,0,0,0.8977259074,0
2010073040022,0,0,0.9835909479,0
2010071020032,0,0,0.9841048012,0
2010013070013,0,0,0.7613981037,0
2904102008,0,0,0.9530334892,0
2904101022,0,0,0.9682762166,0
2010080050015,0,0,0.9539517221,0
2908002032,0,0,0.870206153,0
2907301014,0,0,0.9850708727,0
2010033030001,0,0,0.9757812127,0
2902107020,0,0,0.9689992924,0
2010023010007,0,0,0.9670445526,0
2902101036,0,0,0.9713234013,0
2010054020017,0,0,0.9454654193,0
2010052010008,1,0,0.9655960014,2
2908201019,0,0,0.9681209537,0
2902110028,0,0,0.9795319296,0
2010092010011,0,0,0.824388147,0
2010021120032,0,0,0.9613214342,0
2010092010021,0,0,0.9806993118,0
2906001031,0,0,0.9715286917,0
2912401027,0,0,0.8384414945,0
2010080090001,0,0,0.9697572839,0
2010092020023,0,0,0.8873118,0
2901307016,1,0,0.8955982064,2
2901305030,0,0,0.8902326282,0
2010063040016,0,0,0.9836505022,0
2010033050022,0,0,0.9488410549,0
2010111010002,0,0,0.9531965628,0
2903203034,0,0,0.9816370072,0
2904102024,0,0,0.8925203738,0
2903304024,0,0,0.948655575,0
2902002015,0,0,0.9337956082,0
2010091020003,0,0,0.888292869,0
2906003030,0,0,0.9773581099,0
2010032010018,0,0,0.9833771716,0
2010011020028,0,0,0.9455969788,0
2923105008,0,0,0.5241833714,0
2902111028,0,0,0.9676266884,0
2010131030012,0,0,0.9116080941,0
2010080010018,0,0,0.9213263463,0
2010013110008,0,0,0.9613376793,0
2010053020026,0,0,0.9863133939,0
2010021050031,0,0,0.9843287632,0
2010060050030,1,0,0.9128446625,2
2902302021,0,0,0.9758268139,0
2010071050027,0,0,0.9846927557,0
2010025020007,0,0,0.8957213486,0
2903101028,0,0,0.9692273381,0
2913103025,0,0,0.8627201197,0
2010063020015,0,0,0.8966873762,0
2010042040015,0,0,0.9812712186,0
2923105032,0,0,0.5647593692,0
2923101012,0,0,0.7492608135,0
2010013090017,0,0,0.9747685399,0
2907305026,0,0,0.9534792122,0
2010080070015,0,0,0.86243517,0
2010032010020,0,0,0.9340930729,0
2010033040021,0,0,0.9839637748,0
2909102021,1,1,0.421378529,3
2010021060010,0,0,0.9844113611,0
2010063030033,0,0,0.9243875422,0
2010092020019,0,0,0.9498855919,0
2010021080015,0,0,0.9625922471,0
2010063040025,0,0,0.8980787438,0
2909102006,0,0,0.9729964125,0
2908202009,0,0,0.9738800015,0
2010052010031,0,0,0.9443104859,0
2010126030008,1,0,0.7139923232,2
2010080070023,0,0,0.9710596292,0
2901203005,1,0,0.8168127363,2
2910201024,0,0,0.6945497781,0
2010102010029,0,0,0.6945497781,0
2010080030015,0,0,0.9626434782,0
2902501027,0,0,0.9829803076,0
2906306012,0,0,0.9191104181,0
2902002011,0,0,0.9096349401,0
2010082010023,0,0,0.9417743045,0
2010013130005,0,0,0.8394565715,0
2903002011,0,0,0.9738078507,0
2010023010025,0,0,0.9829684857,0
2902002017,0,0,0.980062211,0
2010231050024,0,0,0.960407139,0
2010054010016,0,0,0.9653387351,0
2908004003,0,0,0.9741366294,0
2923103024,0,0,0.9019854092,0
2010033010022,0,0,0.9698486192,0
2010054020007,0,0,0.9557525993,0
2901301037,0,0,0.9856161696,0
2907301008,0,0,0.9294273402,0
2902112029,0,0,0.9409324975,0
2010101010018,0,0,0.8129125587,0
2902108022,0,0,0.8583781855,0
2902111003,1,0,0.9488093641,2
2908401024,0,0,0.9641070777,0
2010071050013,0,0,0.8076994377,0
2907106011,0,0,0.982010986,0
2010231060029,0,0,0.9862288116,0
2010082010009,0,0,0.9831198923,0
2904203010,0,0,0.9673753876,0
2010001020009,1,0,0.8619305445,2
2010060070024,0,0,0.8676028132,0
2910101011,0,0,0.6945497781,0
2010043020019,0,0,0.8722185,0
2010080010002,0,0,0.9802020845,0
2010025010010,0,0,0.7209981903,0
2010080030026,0,0,0.8479204539,0
2907301019,0,0,0.5216837716,0
2906007033,0,0,0.9767143387,0
2010131020023,0,0,0.9275797834,0
2906002012,0,0,0.9686381711,0
2010080040019,0,0,0.9798848198,0
2903102032,0,0,0.972219168,0
2902001002,0,0,0.9685231731,0
2010025010016,0,0,0.9726076242,0
2901311004,0,0,0.944222653,0
2905404018,0,0,0.9651434355,0
2010071040025,0,0,0.9735011526,0
2905402004,0,0,0.9306613167,0
2901308011,0,0,0.980945966,0
2010013030013,0,0,0.974119188,0
2905102026,0,0,0.966633782,0
2010084010004,0,0,0.9828900469,0
2010021070029,1,0,0.6625262546,2
2010080040005,0,0,0.9710810681,0
2010091030013,0,0,0.9540562147,0
2010013050015,0,0,0.7830709439,0
2910202019,0,0,0.6945497781,0
2010013030022,0,0,0.9227071032,0
2010054020004,0,0,0.9238362663,0
2902107001,1,0,0.7073834562,2
2910201032,0,0,0.9141115436,0
2010111020030,0,0,0.950665063,0
2910201005,0,0,0.8805021149,0
2902003003,1,1,0.4530300157,3
2010092020017,0,0,0.9836342967,0
2906002013,1,0,0.7003898021,2
2010080030001,0,0,0.9277826964,0
2010030020027,0,0,0.9827327406,0
2010013120020,0,0,0.9532198089,0
2905403022,0,0,0.8516279404,0
2010021010019,0,0,0.9179963377,0
2910101034,0,0,0.9154471179,0
2905103014,0,0,0.8977677232,0
2010071040001,1,0,0.815031803,2
2010231050021,0,0,0.9545209616,0
2010101020005,0,0,0.8819878445,0
2905404006,0,0,0.9838890368,0
2010021040006,0,0,0.9840184747,0
2010127020009,0,0,0.8494163607,0
2908003009,0,0,0.9767201065,0
2010032030007,0,0,0.930936923,0
2010073020021,0,0,0.9564773212,0
2010231020016,0,0,0.9823289241,0
2906302011,0,0,0.9747847692,0
2901304019,1,0,0.8634660269,2
2010051050005,0,0,0.8304041456,0
2010073060005,0,0,0.9755862335,0
2902301005,0,0,0.9679624262,0
2010043010026,0,0,0.9821160664,0
2010071020005,0,0,0.9338621904,0
2010080030020,0,0,0.9860868581,0
2010111030033,0,0,0.9683200858,0
2010063010003,0,0,0.9659941567,0
2010020040035,0,0,0.9813361887,0
2923102028,0,0,0.9237705613,0
2903301018,0,0,0.9714370777,0
2010030030016,0,0,0.9814719212,0
2903303002,0,0,0.9828779337,0
2010041020012,1,0,0.7798863963,2
2010013040029,0,0,0.9442532114,0
2909202019,0,0,0.947239013,0
2010012030036,0,0,0.9194773273,0
2902502021,0,0,0.7864562779,0
2010051020019,0,0,0.9609405174,0
2010021040010,0,0,0.9637437719,0
2904101020,0,0,0.9665108668,0
2010071060014,0,0,0.9096928724,0
2913101008,0,0,0.8054540912,0
2010030040001,0,0,0.9816745828,0
2902501004,0,0,0.8466119724,0
2010013040015,1,0,0.972261785,2
2010231020022,0,0,0.9684668369,0
2903004006,0,0,0.9700938418,0
2010021060012,0,0,0.9321396419,0
2906003005,1,0,0.6945497781,2
2906305002,0,0,0.9534106578,0
2902109004,0,0,0.8717876303,0
2901311033,0,0,0.9668882441,0
2010013120002,0,0,0.938969478,0
2010052010013,0,0,0.9326736798,0
2010060050004,0,0,0.9842122729,0
2010030010020,0,0,0.9876206516,0
2010043020022,0,0,0.9279355663,0
2900102004,0,0,0.6945497781,0
2010013120008,0,0,0.7713678163,0
2901301017,0,0,0.8896745614,0
2010013080006,0,0,0.884831059,0
2903203013,1,0,0.7791282853,2
2902103019,1,0,0.9666816164,2
2911101033,0,0,0.9473998845,0
2010020020024,0,0,0.9598028989,0
2903002033,0,0,0.9247232938,0
2010051030013,0,0,0.9778757005,0
2911101018,0,0,0.9779305579,0
2010102010012,0,0,0.9246811781,0
2903203028,0,0,0.5620397478,0
2901201024,0,0,0.9160272325,0
2010127010006,1,0,0.6945497781,2
2010051050028,0,0,0.9702823339,0
2010033010018,0,0,0.9371708552,0
2906001015,0,0,0.8926641187,0
2010111020024,0,0,0.8252291198,0
2902101023,0,0,0.9251169617,0
2912701008,0,0,0.7809488862,0
2010091020012,0,0,0.9851055503,0
2010020030017,0,0,0.9221384647,0
2903003023,0,0,0.9660321689,0
2010051010026,0,0,0.9818781464,0
2923104027,1,0,0.6945497781,2
2010127030013,0,0,0.9383257734,0
2902102011,0,0,0.9704932229,0
2912702007,0,0,0.7809488862,0
2902105031,0,0,0.9395552348,0
2010013130006,0,0,0.9648959935,0
2901304025,0,0,0.982123612,0
2010013110017,0,0,0.9831817272,0
2908001002,0,0,0.9833439765,0
2905201030,0,0,0.9786120767,0
2010126010026,0,0,0.9577645592,0
2010011010006,0,0,0.9521297909,0
2010030050019,0,0,0.8820649272,0
2010071010006,0,0,0.9537295268,0
2905105007,0,0,0.9796423782,0
2908403028,0,0,0.8901965712,0
2903003033,0,0,0.9563189876,0
2010012010027,0,0,0.9771367074,0
2010054030026,0,0,0.986587463,0
2902108020,0,0,0.9778323557,0
2906004021,0,0,0.9586425627,0
2906004018,0,0,0.9700237977,0
2901203035,0,0,0.9430309881,0
2908202005,0,0,0.8878738202,0
2902103031,0,0,0.9842854364,0
2010080050019,0,0,0.9496695843,0
2010013130007,0,0,0.9466397264,0
2010054040031,0,0,0.9501324261,0
2901305011,1,0,0.9171560534,2
2010020020022,0,0,0.9181765721,0
2923104029,0,0,0.948416617,0
2902001028,1,0,0.9800306999,2
2010030030014,1,0,0.7767970669,2
2903301009,0,0,0.9288911403,0
2010034010007,0,0,0.9689903596,0
2912401001,0,0,0.6945497781,0
2912701002,0,0,0.8757620877,0
2902102007,0,0,0.9600782006,0
2905105025,1,0,0.9192609297,2
2901308025,1,0,0.7193584399,2
2903202025,0,0,0.9111920022,0
2010080100003,0,0,0.9796071977,0
2905104017,1,0,0.8506516689,2
2907101030,0,0,0.92887477,0
2010131030011,0,0,0.898824692,0
2909201021,0,0,0.9377230954,0
2010131030019,0,0,0.9244946104,0
2906305015,1,0,0.818905046,2
2010042010005,0,0,0.5815978222,0
2902004011,0,0,0.9355747198,0
2010092010009,0,0,0.9108069843,0
2010053010031,0,0,0.9349597823,0
2010013080032,0,0,0.9856172771,0
2010030030024,0,0,0.9841062875,0
2010013010011,0,0,0.9830350009,0
2010071030012,0,0,0.9538559587,0
2902110011,0,0,0.9658487173,0
2010012010004,0,0,0.9835581782,0
2010091020021,1,0,0.5666648446,2
2010051010023,0,0,0.8962308658,0
2010012020006,0,0,0.9602584631,0
2010013080011,0,0,0.9821347515,0
2905401032,0,0,0.970803048,0
2908002025,0,0,0.9587020539,0
2010013130015,0,0,0.9783938194,0
2010021080033,0,0,0.90674454,0
2010063020002,0,0,0.9596113683,0
2904202014,0,0,0.9830902824,0
2901301002,0,0,0.9725520785,0
2010013080015,0,0,0.9623191142,0
2010051020013,0,0,0.9019689012,0
2010032030029,0,0,0.9595296565,0
2010080080026,0,0,0.9857848971,0
2908003028,0,0,0.984877726,0
2902002007,0,0,0.9737013149,0
2010013130027,0,0,0.9794326916,0
2010060050031,1,0,0.7405259754,2
2010231020017,0,0,0.964831822,0
2010041020022,0,0,0.9108958948,0
2010034010020,0,0,0.8357039899,0
2010231050020,1,0,0.9429405769,2
2010231030025,0,0,0.895162762,0
2904203004,0,0,0.9586677242,0
2010013070033,0,0,0.9495369731,0
2010043020014,0,0,0.9829904839,0
2010041020028,0,0,0.9274813451,0
2903302005,0,0,0.9770065227,0
2010013100020,0,0,0.9498665761,0
2010073040008,0,0,0.9657906468,0
2010053020008,0,0,0.9706339954,0
2010231030003,1,0,0.8485726666,2
2901311012,0,0,0.9794213121,0
2010042010020,0,0,0.9307667984,0
2010082020002,0,0,0.9535998335,0
2010013120017,0,0,0.7565369304,0
2010033040024,0,0,0.9683080571,0
2905103002,0,0,0.9707032108,0
2906304011,0,0,0.9779964425,0
2905301029,0,0,0.9356850974,0
2010052010011,0,0,0.9626050611,0
2010054050023,1,0,0.8365759461,2
2906302002,0,0,0.9792900882,0
2010127010014,0,0,0.9411723156,0
2010231050007,0,0,0.9230759023,0
2901312034,0,0,0.9820003132,0
2904101009,0,0,0.733436282,0
2906005020,0,0,0.9659125076,0
2902103030,0,0,0.9706624635,0
2905103013,1,0,0.6945497781,2
2010231050005,0,0,0.9458807397,0
2010001040004,0,0,0.9252212968,0
2010013020034,0,0,0.9408255786,0
2906003008,0,0,0.9718348259,0
2903203021,0,0,0.9145946633,0
2903402007,0,0,0.9166760698,0
2906006022,0,0,0.9222263714,0
2908001003,0,0,0.7969024278,0
2010013060025,0,0,0.9385821941,0
2010082020015,0,0,0.9579779003,0
2903401016,0,0,0.9616120008,0
2010054040015,0,0,0.9073555751,0
2010021030003,0,0,0.9816913661,0
2010091020004,0,0,0.9682241012,0
2910101002,1,0,0.8407176469,2
2010013010009,0,0,0.9867347126,0
2010131040018,0,0,0.8577853714,0
2909201027,0,0,0.9458836506,0
2010231050030,0,0,0.9777361054,0
2902111021,0,0,0.8940003563,0
2010043020021,0,0,0.9861271014,0
2902001010,0,0,0.9670680563,0
2010021090013,0,0,0.9538016183,0
2010073050026,0,0,0.9856087704,0
2902502005,0,0,0.9654940299,0
2903202014,0,0,0.9663243583,0
2901203023,0,0,0.8674855738,0
2010060070035,0,0,0.9337720038,0
2903102005,0,0,0.977755462,0
2903402019,1,0,0.5046650257,2
2010054010014,0,0,0.9792669852,0
2904202025,0,0,0.9343467936,0
2905301012,0,0,0.9358834579,0
2911103033,1,0,0.9669678106,2
2010080100015,0,0,0.940137273,0
2923105002,0,0,0.5007809867,0
2901101012,0,0,0.9842873868,0
2906005013,0,0,0.9545000935,0
2010080070009,0,0,0.9384670649,0
2901304034,0,0,0.9826697575,0
2902003004,0,0,0.9848092327,0
2901305020,0,0,0.7307487369,0
2906007014,0,0,0.8102927214,0
2902109027,0,0,0.9621436826,0
2923104032,0,0,0.9440513713,0
2010091020002,0,0,0.9674382482,0
2908403008,0,0,0.962324106,0
2010031030031,0,0,0.9748268196,0
2010025020012,0,0,0.9183788892,0
2010031020001,0,0,0.8854028683,0
2901308002,0,0,0.9752965534,0
2908001032,0,0,0.973112726,0
2010033030026,1,0,0.8598070296,2
2923102023,0,0,0.8673061611,0
2905103019,0,0,0.955606962,0
2906304013,0,0,0.9783043408,0
2912601019,0,0,0.8112908648,0
2010111030022,0,0,0.9392930097,0
2901302023,0,0,0.9711521369,0
2010054020016,0,0,0.9788951611,0
2010023020005,0,0,0.9847164873,0
2906305030,0,0,0.9437309826,0
2907103018,0,0,0.951736376,0
2010042050010,0,0,0.9833571004,0
2906002023,0,0,0.973661439,0
2010126010017,0,0,0.8821689338,0
2010072010019,0,0,0.9865032037,0
2902110008,0,0,0.955208626,0
2907106019,0,0,0.9733993463,0
2010126020016,0,0,0.9554103245,0
2905103028,0,0,0.9066048333,0
2010063060007,1,0,0.8133538151,2
2010021030020,0,0,0.9794417573,0
2923101022,0,0,0.9466675164,0
2923101015,1,0,0.5824526783,2
2910101013,0,0,0.8883091177,0
2904302020,0,0,0.9790359174,0
2923104007,0,0,0.9234306623,0
2907104019,0,0,0.9160001453,0
2903005029,0,0,0.9649715045,0
2904204014,0,0,0.9653920489,0
2010021050022,0,0,0.9424828599,0
2902106025,0,0,0.9824119773,0
2010043010007,0,0,0.9767809982,0
2010132010030,0,0,0.9208677025,0
2010051030012,0,0,0.8673510286,0
2010032030003,0,0,0.9832763822,0
2904301019,0,0,0.9560665531,0
2913201011,0,0,0.6945497781,0
2010080040010,1,0,0.7982487918,2
2010126020014,0,0,0.9306063767,0
2902106015,0,0,0.9755429048,0
2010231010002,0,0,0.9706406967,0
2902106013,0,0,0.9669485358,0
2010091030021,0,0,0.9431774017,0
2901203004,0,0,0.9162390767,0
2010131030025,0,0,0.8411982135,0
2010013020013,0,0,0.9877706006,0
2904102004,0,0,0.8190006568,0
2902302008,1,0,0.8798356072,2
2912701018,0,0,0.7809488862,0
2923104001,0,1,0.4946441545,1
2902103014,0,0,0.9583168816,0
2010013020028,0,0,0.9406081202,0
2912602005,1,1,0.401371926,3
2010021090035,0,0,0.8193516973,0
2905301030,0,0,0.9856017128,0
2909201006,0,0,0.948074654,0
2010071060032,0,0,0.9836141024,0
2010052020017,0,0,0.9712266798,0
2010042030027,0,0,0.9872476464,0
2010052020031,0,0,0.9615851767,0
2901303003,0,0,0.9441455887,0
2010051030004,0,0,0.8557394021,0
2010030040016,0,0,0.9843165723,0
2010042010021,0,0,0.9734095474,0
2904301012,0,0,0.9280731723,0
2010126010033,0,0,0.9230417575,0
2010012030006,0,0,0.9203193516,0
2010126030012,1,0,0.6945497781,2
2901102029,0,0,0.9815154697,0
2010054040026,0,0,0.9801369848,0
2010034020016,0,0,0.9196399257,0
2906003017,0,0,0.9809241133,0
2902105017,0,0,0.9706898627,0
2010025020024,0,0,0.9843524536,0
2010054040022,0,0,0.7976597605,0
2010023020031,1,0,0.8311376541,2
2902112004,0,0,0.9487320757,0
2010060010036,0,0,0.9755348977,0
2923105029,0,0,0.9748749091,0
2901306025,0,0,0.9708233253,0
2010071060024,0,0,0.9676718827,0
2010071060013,1,0,0.8482722482,2
2906003014,0,0,0.7185313658,0
2010102010023,0,0,0.8862065144,0
2010084010028,0,0,0.9568250969,0
2010021040003,0,0,0.9624753209,0
2010030010008,0,0,0.8955025274,0
2010091010007,0,0,0.9664834397,0
2010023010029,0,0,0.9836845758,0
2010073040028,0,0,0.9677722304,0
2901308003,0,0,0.9865936132,0
2010030010021,0,0,0.938102765,0
2010033030031,0,0,0.9783232908,0
2010013060006,0,0,0.9717055296,0
2010084020013,0,0,0.9876660211,0
2010231040030,0,0,0.9676022488,0
2903303001,0,0,0.9577516279,0
2907303022,0,0,0.9596070048,0
2010012030013,0,0,0.9767982044,0
2907301002,0,0,0.8943200277,0
2010091030022,0,0,0.9361863833,0
2010030050008,0,0,0.9839914535,0
2907303007,0,0,0.9829161429,0
2010013080024,0,0,0.8594957379,0
2908002010,0,0,0.9757697389,0
2904102013,0,0,0.8522968005,0
2010111030018,0,0,0.9685598873,0
2902104031,0,0,0.9719136566,0
2010060060025,0,0,0.8266409524,0
2901102027,0,0,0.9862034784,0
2901203019,0,0,0.9565864032,0
2901306034,0,0,0.7957188074,0
2903303004,0,0,0.914625056,0
2010082010010,0,0,0.8550540898,0
2904201015,0,0,0.9715210392,0
2908004018,0,0,0.9052655321,0
2913102027,0,0,0.8658205077,0
2010021070016,0,0,0.9851578855,0
2908004013,0,0,0.9541740129,0
2908401004,0,0,0.97798996,0
2010060020018,0,0,0.9756808594,0
2010126010031,0,0,0.9849521386,0
2910201010,0,0,0.9216847446,0
2902105009,0,0,0.8942659623,0
2010101010016,0,0,0.9241365001,0
2903103028,0,0,0.9207694978,0
2010073020020,0,0,0.9712707526,0
2902104002,0,0,0.9122912671,0
2010030010032,1,1,0.4972336311,3
2903002007,0,0,0.9686991278,0
2010053010020,0,0,0.9798312033,0
2010071040012,0,0,0.935101806,0
2905402016,0,0,0.9280434244,0
2901308030,0,0,0.8115539311,0
2010051020030,0,0,0.9756261074,0
2905301011,0,0,0.9642414472,0
2908001034,0,0,0.9262464027,0
2010111040003,1,0,0.7642544913,2
2904202015,0,0,0.9801051127,0
2010013060004,0,0,0.9625740961,0
2903301021,1,0,0.9322026664,2
2010021100007,0,0,0.824520442,0
2903202021,0,0,0.9853215275,0
2901102005,0,0,0.9637381802,0
2010071030001,0,0,0.982538735,0
2010054050017,0,0,0.9809434968,0
2902106033,0,0,0.9638799958,0
2010063060036,0,0,0.9811804607,0
2010092020022,0,0,0.929002226,0
2904204027,0,0,0.9849378937,0
2907201028,0,0,0.9703931537,0
2010054040021,0,0,0.9817783998,0
2905301023,0,0,0.9623215152,0
2908005011,0,0,0.9794015133,0
2010031020027,1,0,0.9555937994,2
2010091020028,0,0,0.9147431734,0
2010030040002,0,0,0.9814930159,0
2010073050028,0,0,0.9794363461,0
2010032020014,0,0,0.8646305707,0
2010013100019,1,0,0.9563527197,2
2906301013,0,0,0.5817114419,0
2010051030001,0,0,0.9568042013,0
2906004014,0,0,0.6635984531,0
2010102010016,0,0,0.8987571298,0
2902108006,0,0,0.9669918813,0
2902106016,0,0,0.9771413311,0
2907105021,0,0,0.841859145,0
2908006028,0,0,0.9233225532,0
2010131030002,0,0,0.9073363905,0
2010013140015,0,0,0.9806485733,0
2902004009,0,0,0.9848638085,0
2010111040022,0,0,0.8541515328,0
2906003027,0,0,0.969190245,0
2901302003,0,0,0.9644412422,0
2010063020017,0,0,0.7511397066,0
2901310037,0,0,0.9712832317,0
2010021050029,0,0,0.9710834353,0
2912602008,0,0,0.9618679604,0
2010052010027,0,0,0.9829444514,0
2904201018,0,0,0.9857951915,0
2010030010006,0,0,0.9341517096,0
2010080090018,0,0,0.9849522578,0
2010032020020,0,0,0.9641492539,0
2907103010,1,0,0.9097188959,2
2010041010017,0,0,0.9407099699,0
2010011010009,0,0,0.9677911123,0
2010021110034,0,0,0.8695394466,0
2010051030028,0,0,0.951399359,0
2010013030025,0,0,0.9825319688,0
2010025020014,0,0,0.9649481402,0
2010101020030,0,0,0.9091194426,0
2010080080023,0,0,0.978019704,0
2911101031,0,0,0.9343615445,0
2010042030019,0,0,0.9749089246,0
2010080090014,0,0,0.9853962627,0
2010080100025,1,0,0.6132569938,2
2010071020014,0,0,0.9784631939,0
2908001008,0,0,0.9593553389,0
2010080090011,0,0,0.9534475202,0
2010073030035,0,0,0.8748091378,0
2906006016,0,0,0.9642187909,0
2010013050002,0,0,0.9842404341,0
2010052020013,1,0,0.8950819393,2
2010030030013,1,0,0.5290962265,2
2910102025,0,0,0.7803333763,0
2902110016,0,0,0.9663049177,0
2010021050016,0,0,0.9527000827,0
2911102001,0,0,0.9707029364,0
2010071030015,0,0,0.5624927091,0
2010060050026,0,0,0.9516232864,0
2906007032,0,0,0.9700431338,0
2010032020022,0,0,0.9444653613,0
